# Generated by go test ./internal/textobj/ -run TestVimTable -update
# from VIM - Vi IMproved 9.2 (2026 Feb 14, compiled Apr 08 2026 05:28:52), Included patches: 1-321, one row per run of cursor columns that answer alike.
# fixture	object	line	columns (1-based)	span: - none, V first-last, c line,col-line,col (0-based, half-open)
wide.txt	i>	3	34	-
wide.txt	i>	3	37	-
wide.txt	i>	3	40	-
wide.txt	i>	4	1-2	-
wide.txt	i>	4	6	-
wide.txt	i"	1	1	-
wide.txt	i"	1	4	-
wide.txt	i"	2	1	-
wide.txt	i"	2	3	-
wide.txt	i"	3	1	-
wide.txt	i"	3	4	-
wide.txt	i"	3	7	-
wide.txt	i"	3	10	-
wide.txt	i"	3	13	-
wide.txt	i"	3	16	-
wide.txt	i"	3	19	-
wide.txt	i"	3	22	-
wide.txt	i"	3	25	-
wide.txt	i"	3	28	-
wide.txt	i"	3	31	-
wide.txt	i"	3	34	-
wide.txt	i"	3	37	-
wide.txt	i"	3	40	-
wide.txt	i"	4	1-2	-
wide.txt	i"	4	6	-
wide.txt	i'	1	1	-
wide.txt	i'	1	4	-
wide.txt	i'	2	1	-
wide.txt	i'	2	3	-
wide.txt	i'	3	1	-
wide.txt	i'	3	4	-
wide.txt	i'	3	7	-
wide.txt	i'	3	10	-
wide.txt	i'	3	13	-
wide.txt	i'	3	16	-
wide.txt	i'	3	19	-
wide.txt	i'	3	22	-
wide.txt	i'	3	25	-
wide.txt	i'	3	28	-
wide.txt	i'	3	31	-
wide.txt	i'	3	34	-
wide.txt	i'	3	37	-
wide.txt	i'	3	40	-
wide.txt	i'	4	1-2	-
wide.txt	i'	4	6	-
wide.txt	i`	1	1	-
wide.txt	i`	1	4	-
wide.txt	i`	2	1	-
wide.txt	i`	2	3	-
wide.txt	i`	3	1	-
wide.txt	i`	3	4	-
wide.txt	i`	3	7	-
wide.txt	i`	3	10	-
wide.txt	i`	3	13	-
wide.txt	i`	3	16	-
wide.txt	i`	3	19	-
wide.txt	i`	3	22	-
wide.txt	i`	3	25	-
wide.txt	i`	3	28	-
wide.txt	i`	3	31	-
wide.txt	i`	3	34	-
wide.txt	i`	3	37	-
wide.txt	i`	3	40	-
wide.txt	i`	4	1-2	-
wide.txt	i`	4	6	-
wide.txt	it	1	1	-
wide.txt	it	1	4	-
wide.txt	it	2	1	-
wide.txt	it	2	3	-
wide.txt	it	3	1	-
wide.txt	it	3	4	-
wide.txt	it	3	7	-
wide.txt	it	3	10	-
wide.txt	it	3	13	-
wide.txt	it	3	16	-
wide.txt	it	3	19	-
wide.txt	it	3	22	-
wide.txt	it	3	25	-
wide.txt	it	3	28	-
wide.txt	it	3	31	-
wide.txt	it	3	34	-
wide.txt	it	3	37	-
wide.txt	it	3	40	-
wide.txt	it	4	1-2	-
wide.txt	it	4	6	-
wide.txt	aw	1	1	c 1,0-1,3
wide.txt	aw	1	4	c 1,3-1,4
wide.txt	aw	2	1	c 2,0-2,2
wide.txt	aw	2	3	c 2,2-2,5
wide.txt	aw	3	1	c 3,0-3,9
wide.txt	aw	3	4	c 3,0-3,9
wide.txt	aw	3	7	c 3,0-3,9
wide.txt	aw	3	10	c 3,9-3,12
wide.txt	aw	3	13	c 3,12-3,24
wide.txt	aw	3	16	c 3,12-3,24
wide.txt	aw	3	19	c 3,12-3,24
wide.txt	aw	3	22	c 3,12-3,24
wide.txt	aw	3	25	c 3,24-3,42
wide.txt	aw	3	28	c 3,24-3,42
wide.txt	aw	3	31	c 3,24-3,42
wide.txt	aw	3	34	c 3,24-3,42
wide.txt	aw	3	37	c 3,24-3,42
wide.txt	aw	3	40	c 3,24-3,42
wide.txt	aw	4	1	c 4,0-4,1
wide.txt	aw	4	2	c 4,1-4,5
wide.txt	aw	4	6	c 4,5-4,6
wide.txt	aW	1	1	c 1,0-1,4
wide.txt	aW	1	4	c 1,0-1,4
wide.txt	aW	2	1	c 2,0-2,5
wide.txt	aW	2	3	c 2,0-2,5
wide.txt	aW	3	1	c 3,0-3,42
wide.txt	aW	3	4	c 3,0-3,42
wide.txt	aW	3	7	c 3,0-3,42
wide.txt	aW	3	10	c 3,0-3,42
wide.txt	aW	3	13	c 3,0-3,42
wide.txt	aW	3	16	c 3,0-3,42
wide.txt	aW	3	19	c 3,0-3,42
wide.txt	aW	3	22	c 3,0-3,42
wide.txt	aW	3	25	c 3,0-3,42
wide.txt	aW	3	28	c 3,0-3,42
wide.txt	aW	3	31	c 3,0-3,42
wide.txt	aW	3	34	c 3,0-3,42
wide.txt	aW	3	37	c 3,0-3,42
wide.txt	aW	3	40	c 3,0-3,42
wide.txt	aW	4	1-2	c 4,0-4,6
wide.txt	aW	4	6	c 4,0-4,6
wide.txt	as	1	1	c 1,0-4,6
wide.txt	as	1	4	c 1,0-4,6
wide.txt	as	2	1	c 1,0-4,6
wide.txt	as	2	3	c 1,0-4,6
wide.txt	as	3	1	c 1,0-4,6
wide.txt	as	3	4	c 1,0-4,6
wide.txt	as	3	7	c 1,0-4,6
wide.txt	as	3	10	c 1,0-4,6
wide.txt	as	3	13	c 1,0-4,6
wide.txt	as	3	16	c 1,0-4,6
wide.txt	as	3	19	c 1,0-4,6
wide.txt	as	3	22	c 1,0-4,6
wide.txt	as	3	25	c 1,0-4,6
wide.txt	as	3	28	c 1,0-4,6
wide.txt	as	3	31	c 1,0-4,6
wide.txt	as	3	34	c 1,0-4,6
wide.txt	as	3	37	c 1,0-4,6
wide.txt	as	3	40	c 1,0-4,6
wide.txt	as	4	1-2	c 1,0-4,6
wide.txt	as	4	6	c 1,0-4,6
wide.txt	ap	1	1	V 1-4
wide.txt	ap	1	4	V 1-4
wide.txt	ap	2	1	V 1-4
wide.txt	ap	2	3	V 1-4
wide.txt	ap	3	1	V 1-4
wide.txt	ap	3	4	V 1-4
wide.txt	ap	3	7	V 1-4
wide.txt	ap	3	10	V 1-4
wide.txt	ap	3	13	V 1-4
wide.txt	ap	3	16	V 1-4
wide.txt	ap	3	19	V 1-4
wide.txt	ap	3	22	V 1-4
wide.txt	ap	3	25	V 1-4
wide.txt	ap	3	28	V 1-4
wide.txt	ap	3	31	V 1-4
wide.txt	ap	3	34	V 1-4
wide.txt	ap	3	37	V 1-4
wide.txt	ap	3	40	V 1-4
wide.txt	ap	4	1-2	V 1-4
wide.txt	ap	4	6	V 1-4
wide.txt	a(	1	1	-
wide.txt	a(	1	4	-
wide.txt	a(	2	1	-
wide.txt	a(	2	3	-
wide.txt	a(	3	1	-
wide.txt	a(	3	4	-
wide.txt	a(	3	7	-
wide.txt	a(	3	10	-
wide.txt	a(	3	13	-
wide.txt	a(	3	16	-
wide.txt	a(	3	19	-
wide.txt	a(	3	22	-
wide.txt	a(	3	25	-
wide.txt	a(	3	28	-
wide.txt	a(	3	31	-
wide.txt	a(	3	34	-
wide.txt	a(	3	37	-
wide.txt	a(	3	40	-
wide.txt	a(	4	1-2	-
wide.txt	a(	4	6	-
wide.txt	a)	1	1	-
wide.txt	a)	1	4	-
wide.txt	a)	2	1	-
wide.txt	a)	2	3	-
wide.txt	a)	3	1	-
wide.txt	a)	3	4	-
wide.txt	a)	3	7	-
wide.txt	a)	3	10	-
wide.txt	a)	3	13	-
wide.txt	a)	3	16	-
wide.txt	a)	3	19	-
wide.txt	a)	3	22	-
wide.txt	a)	3	25	-
wide.txt	a)	3	28	-
wide.txt	a)	3	31	-
wide.txt	a)	3	34	-
wide.txt	a)	3	37	-
wide.txt	a)	3	40	-
wide.txt	a)	4	1-2	-
wide.txt	a)	4	6	-
wide.txt	ab	1	1	-
wide.txt	ab	1	4	-
wide.txt	ab	2	1	-
wide.txt	ab	2	3	-
wide.txt	ab	3	1	-
wide.txt	ab	3	4	-
wide.txt	ab	3	7	-
wide.txt	ab	3	10	-
wide.txt	ab	3	13	-
wide.txt	ab	3	16	-
wide.txt	ab	3	19	-
wide.txt	ab	3	22	-
wide.txt	ab	3	25	-
wide.txt	ab	3	28	-
wide.txt	ab	3	31	-
wide.txt	ab	3	34	-
wide.txt	ab	3	37	-
wide.txt	ab	3	40	-
wide.txt	ab	4	1-2	-
wide.txt	ab	4	6	-
wide.txt	a{	1	1	-
wide.txt	a{	1	4	-
wide.txt	a{	2	1	-
wide.txt	a{	2	3	-
wide.txt	a{	3	1	-
wide.txt	a{	3	4	-
wide.txt	a{	3	7	-
wide.txt	a{	3	10	-
wide.txt	a{	3	13	-
wide.txt	a{	3	16	-
wide.txt	a{	3	19	-
wide.txt	a{	3	22	-
wide.txt	a{	3	25	-
wide.txt	a{	3	28	-
wide.txt	a{	3	31	-
wide.txt	a{	3	34	-
wide.txt	a{	3	37	-
wide.txt	a{	3	40	-
wide.txt	a{	4	1-2	-
wide.txt	a{	4	6	-
wide.txt	a}	1	1	-
wide.txt	a}	1	4	-
wide.txt	a}	2	1	-
wide.txt	a}	2	3	-
wide.txt	a}	3	1	-
wide.txt	a}	3	4	-
wide.txt	a}	3	7	-
wide.txt	a}	3	10	-
wide.txt	a}	3	13	-
wide.txt	a}	3	16	-
wide.txt	a}	3	19	-
wide.txt	a}	3	22	-
wide.txt	a}	3	25	-
wide.txt	a}	3	28	-
wide.txt	a}	3	31	-
wide.txt	a}	3	34	-
wide.txt	a}	3	37	-
wide.txt	a}	3	40	-
wide.txt	a}	4	1-2	-
wide.txt	a}	4	6	-
wide.txt	aB	1	1	-
wide.txt	aB	1	4	-
wide.txt	aB	2	1	-
wide.txt	aB	2	3	-
wide.txt	aB	3	1	-
wide.txt	aB	3	4	-
wide.txt	aB	3	7	-
wide.txt	aB	3	10	-
wide.txt	aB	3	13	-
wide.txt	aB	3	16	-
wide.txt	aB	3	19	-
wide.txt	aB	3	22	-
wide.txt	aB	3	25	-
wide.txt	aB	3	28	-
wide.txt	aB	3	31	-
wide.txt	aB	3	34	-
wide.txt	aB	3	37	-
wide.txt	aB	3	40	-
wide.txt	aB	4	1-2	-
wide.txt	aB	4	6	-
wide.txt	a[	1	1	-
wide.txt	a[	1	4	-
wide.txt	a[	2	1	-
wide.txt	a[	2	3	-
wide.txt	a[	3	1	-
wide.txt	a[	3	4	-
wide.txt	a[	3	7	-
wide.txt	a[	3	10	-
wide.txt	a[	3	13	-
wide.txt	a[	3	16	-
wide.txt	a[	3	19	-
wide.txt	a[	3	22	-
wide.txt	a[	3	25	-
wide.txt	a[	3	28	-
wide.txt	a[	3	31	-
wide.txt	a[	3	34	-
wide.txt	a[	3	37	-
wide.txt	a[	3	40	-
wide.txt	a[	4	1-2	-
wide.txt	a[	4	6	-
wide.txt	a]	1	1	-
wide.txt	a]	1	4	-
wide.txt	a]	2	1	-
wide.txt	a]	2	3	-
wide.txt	a]	3	1	-
wide.txt	a]	3	4	-
wide.txt	a]	3	7	-
wide.txt	a]	3	10	-
wide.txt	a]	3	13	-
wide.txt	a]	3	16	-
wide.txt	a]	3	19	-
wide.txt	a]	3	22	-
wide.txt	a]	3	25	-
wide.txt	a]	3	28	-
wide.txt	a]	3	31	-
wide.txt	a]	3	34	-
wide.txt	a]	3	37	-
wide.txt	a]	3	40	-
wide.txt	a]	4	1-2	-
wide.txt	a]	4	6	-
wide.txt	a<	1	1	-
wide.txt	a<	1	4	-
wide.txt	a<	2	1	-
wide.txt	a<	2	3	-
wide.txt	a<	3	1	-
wide.txt	a<	3	4	-
wide.txt	a<	3	7	-
wide.txt	a<	3	10	-
wide.txt	a<	3	13	-
wide.txt	a<	3	16	-
wide.txt	a<	3	19	-
wide.txt	a<	3	22	-
wide.txt	a<	3	25	-
wide.txt	a<	3	28	-
wide.txt	a<	3	31	-
wide.txt	a<	3	34	-
wide.txt	a<	3	37	-
wide.txt	a<	3	40	-
wide.txt	a<	4	1-2	-
wide.txt	a<	4	6	-
wide.txt	a>	1	1	-
wide.txt	a>	1	4	-
wide.txt	a>	2	1	-
wide.txt	a>	2	3	-
wide.txt	a>	3	1	-
wide.txt	a>	3	4	-
wide.txt	a>	3	7	-
wide.txt	a>	3	10	-
wide.txt	a>	3	13	-
wide.txt	a>	3	16	-
wide.txt	a>	3	19	-
wide.txt	a>	3	22	-
wide.txt	a>	3	25	-
wide.txt	a>	3	28	-
wide.txt	a>	3	31	-
wide.txt	a>	3	34	-
wide.txt	a>	3	37	-
wide.txt	a>	3	40	-
wide.txt	a>	4	1-2	-
wide.txt	a>	4	6	-
wide.txt	a"	1	1	-
wide.txt	a"	1	4	-
wide.txt	a"	2	1	-
wide.txt	a"	2	3	-
wide.txt	a"	3	1	-
wide.txt	a"	3	4	-
wide.txt	a"	3	7	-
wide.txt	a"	3	10	-
wide.txt	a"	3	13	-
wide.txt	a"	3	16	-
wide.txt	a"	3	19	-
wide.txt	a"	3	22	-
wide.txt	a"	3	25	-
wide.txt	a"	3	28	-
wide.txt	a"	3	31	-
wide.txt	a"	3	34	-
wide.txt	a"	3	37	-
wide.txt	a"	3	40	-
wide.txt	a"	4	1-2	-
wide.txt	a"	4	6	-
wide.txt	a'	1	1	-
wide.txt	a'	1	4	-
wide.txt	a'	2	1	-
wide.txt	a'	2	3	-
wide.txt	a'	3	1	-
wide.txt	a'	3	4	-
wide.txt	a'	3	7	-
wide.txt	a'	3	10	-
wide.txt	a'	3	13	-
wide.txt	a'	3	16	-
wide.txt	a'	3	19	-
wide.txt	a'	3	22	-
wide.txt	a'	3	25	-
wide.txt	a'	3	28	-
wide.txt	a'	3	31	-
wide.txt	a'	3	34	-
wide.txt	a'	3	37	-
wide.txt	a'	3	40	-
wide.txt	a'	4	1-2	-
wide.txt	a'	4	6	-
wide.txt	a`	1	1	-
wide.txt	a`	1	4	-
wide.txt	a`	2	1	-
wide.txt	a`	2	3	-
wide.txt	a`	3	1	-
wide.txt	a`	3	4	-
wide.txt	a`	3	7	-
wide.txt	a`	3	10	-
wide.txt	a`	3	13	-
wide.txt	a`	3	16	-
wide.txt	a`	3	19	-
wide.txt	a`	3	22	-
wide.txt	a`	3	25	-
wide.txt	a`	3	28	-
wide.txt	a`	3	31	-
wide.txt	a`	3	34	-
wide.txt	a`	3	37	-
wide.txt	a`	3	40	-
wide.txt	a`	4	1-2	-
wide.txt	a`	4	6	-
wide.txt	at	1	1	-
wide.txt	at	1	4	-
wide.txt	at	2	1	-
wide.txt	at	2	3	-
wide.txt	at	3	1	-
wide.txt	at	3	4	-
wide.txt	at	3	7	-
wide.txt	at	3	10	-
wide.txt	at	3	13	-
wide.txt	at	3	16	-
wide.txt	at	3	19	-
wide.txt	at	3	22	-
wide.txt	at	3	25	-
wide.txt	at	3	28	-
wide.txt	at	3	31	-
wide.txt	at	3	34	-
wide.txt	at	3	37	-
wide.txt	at	3	40	-
wide.txt	at	4	1-2	-
wide.txt	at	4	6	-
wide.txt	2iw	1	1	c 1,0-1,4
wide.txt	2iw	1	4	c 1,3-2,2
wide.txt	2iw	2	1	c 2,0-2,5
wide.txt	2iw	2	3	c 2,2-3,9
wide.txt	2iw	3	1	c 3,0-3,12
wide.txt	2iw	3	4	c 3,0-3,12
wide.txt	2iw	3	7	c 3,0-3,12
wide.txt	2iw	3	10	c 3,9-3,24
wide.txt	2iw	3	13	c 3,12-3,42
wide.txt	2iw	3	16	c 3,12-3,42
wide.txt	2iw	3	19	c 3,12-3,42
wide.txt	2iw	3	22	c 3,12-3,42
wide.txt	2iw	3	25	c 3,24-4,1
wide.txt	2iw	3	28	c 3,24-4,1
wide.txt	2iw	3	31	c 3,24-4,1
wide.txt	2iw	3	34	c 3,24-4,1
wide.txt	2iw	3	37	c 3,24-4,1
wide.txt	2iw	3	40	c 3,24-4,1
wide.txt	2iw	4	1	c 4,0-4,5
wide.txt	2iw	4	2	c 4,1-4,6
wide.txt	2iw	4	6	-
wide.txt	2iW	1	1	c 1,0-2,5
wide.txt	2iW	1	4	c 1,0-2,5
wide.txt	2iW	2	1	c 2,0-3,42
wide.txt	2iW	2	3	c 2,0-3,42
wide.txt	2iW	3	1	c 3,0-4,6
wide.txt	2iW	3	4	c 3,0-4,6
wide.txt	2iW	3	7	c 3,0-4,6
wide.txt	2iW	3	10	c 3,0-4,6
wide.txt	2iW	3	13	c 3,0-4,6
wide.txt	2iW	3	16	c 3,0-4,6
wide.txt	2iW	3	19	c 3,0-4,6
wide.txt	2iW	3	22	c 3,0-4,6
wide.txt	2iW	3	25	c 3,0-4,6
wide.txt	2iW	3	28	c 3,0-4,6
wide.txt	2iW	3	31	c 3,0-4,6
wide.txt	2iW	3	34	c 3,0-4,6
wide.txt	2iW	3	37	c 3,0-4,6
wide.txt	2iW	3	40	c 3,0-4,6
wide.txt	2iW	4	1-2	-
wide.txt	2iW	4	6	-
wide.txt	2is	1	1	c 1,0-4,6
wide.txt	2is	1	4	c 1,0-4,6
wide.txt	2is	2	1	c 1,0-4,6
wide.txt	2is	2	3	c 1,0-4,6
wide.txt	2is	3	1	c 1,0-4,6
wide.txt	2is	3	4	c 1,0-4,6
wide.txt	2is	3	7	c 1,0-4,6
wide.txt	2is	3	10	c 1,0-4,6
wide.txt	2is	3	13	c 1,0-4,6
wide.txt	2is	3	16	c 1,0-4,6
wide.txt	2is	3	19	c 1,0-4,6
wide.txt	2is	3	22	c 1,0-4,6
wide.txt	2is	3	25	c 1,0-4,6
wide.txt	2is	3	28	c 1,0-4,6
wide.txt	2is	3	31	c 1,0-4,6
wide.txt	2is	3	34	c 1,0-4,6
wide.txt	2is	3	37	c 1,0-4,6
wide.txt	2is	3	40	c 1,0-4,6
wide.txt	2is	4	1-2	c 1,0-4,6
wide.txt	2is	4	6	c 1,0-4,6
wide.txt	2ip	1	1	-
wide.txt	2ip	1	4	-
wide.txt	2ip	2	1	-
wide.txt	2ip	2	3	-
wide.txt	2ip	3	1	-
wide.txt	2ip	3	4	-
wide.txt	2ip	3	7	-
wide.txt	2ip	3	10	-
wide.txt	2ip	3	13	-
wide.txt	2ip	3	16	-
wide.txt	2ip	3	19	-
wide.txt	2ip	3	22	-
wide.txt	2ip	3	25	-
wide.txt	2ip	3	28	-
wide.txt	2ip	3	31	-
wide.txt	2ip	3	34	-
wide.txt	2ip	3	37	-
wide.txt	2ip	3	40	-
wide.txt	2ip	4	1-2	-
wide.txt	2ip	4	6	-
wide.txt	2i(	1	1	-
wide.txt	2i(	1	4	-
wide.txt	2i(	2	1	-
wide.txt	2i(	2	3	-
wide.txt	2i(	3	1	-
wide.txt	2i(	3	4	-
wide.txt	2i(	3	7	-
wide.txt	2i(	3	10	-
wide.txt	2i(	3	13	-
wide.txt	2i(	3	16	-
wide.txt	2i(	3	19	-
wide.txt	2i(	3	22	-
wide.txt	2i(	3	25	-
wide.txt	2i(	3	28	-
wide.txt	2i(	3	31	-
wide.txt	2i(	3	34	-
wide.txt	2i(	3	37	-
wide.txt	2i(	3	40	-
wide.txt	2i(	4	1-2	-
wide.txt	2i(	4	6	-
wide.txt	2i)	1	1	-
wide.txt	2i)	1	4	-
wide.txt	2i)	2	1	-
wide.txt	2i)	2	3	-
wide.txt	2i)	3	1	-
wide.txt	2i)	3	4	-
wide.txt	2i)	3	7	-
wide.txt	2i)	3	10	-
wide.txt	2i)	3	13	-
wide.txt	2i)	3	16	-
wide.txt	2i)	3	19	-
wide.txt	2i)	3	22	-
wide.txt	2i)	3	25	-
wide.txt	2i)	3	28	-
wide.txt	2i)	3	31	-
wide.txt	2i)	3	34	-
wide.txt	2i)	3	37	-
wide.txt	2i)	3	40	-
wide.txt	2i)	4	1-2	-
wide.txt	2i)	4	6	-
wide.txt	2ib	1	1	-
wide.txt	2ib	1	4	-
wide.txt	2ib	2	1	-
wide.txt	2ib	2	3	-
wide.txt	2ib	3	1	-
wide.txt	2ib	3	4	-
wide.txt	2ib	3	7	-
wide.txt	2ib	3	10	-
wide.txt	2ib	3	13	-
wide.txt	2ib	3	16	-
wide.txt	2ib	3	19	-
wide.txt	2ib	3	22	-
wide.txt	2ib	3	25	-
wide.txt	2ib	3	28	-
wide.txt	2ib	3	31	-
wide.txt	2ib	3	34	-
wide.txt	2ib	3	37	-
wide.txt	2ib	3	40	-
wide.txt	2ib	4	1-2	-
wide.txt	2ib	4	6	-
wide.txt	2i{	1	1	-
wide.txt	2i{	1	4	-
wide.txt	2i{	2	1	-
wide.txt	2i{	2	3	-
wide.txt	2i{	3	1	-
wide.txt	2i{	3	4	-
wide.txt	2i{	3	7	-
wide.txt	2i{	3	10	-
wide.txt	2i{	3	13	-
wide.txt	2i{	3	16	-
wide.txt	2i{	3	19	-
wide.txt	2i{	3	22	-
wide.txt	2i{	3	25	-
wide.txt	2i{	3	28	-
wide.txt	2i{	3	31	-
wide.txt	2i{	3	34	-
wide.txt	2i{	3	37	-
wide.txt	2i{	3	40	-
wide.txt	2i{	4	1-2	-
wide.txt	2i{	4	6	-
wide.txt	2i}	1	1	-
wide.txt	2i}	1	4	-
wide.txt	2i}	2	1	-
wide.txt	2i}	2	3	-
wide.txt	2i}	3	1	-
wide.txt	2i}	3	4	-
wide.txt	2i}	3	7	-
wide.txt	2i}	3	10	-
wide.txt	2i}	3	13	-
wide.txt	2i}	3	16	-
wide.txt	2i}	3	19	-
wide.txt	2i}	3	22	-
wide.txt	2i}	3	25	-
wide.txt	2i}	3	28	-
wide.txt	2i}	3	31	-
wide.txt	2i}	3	34	-
wide.txt	2i}	3	37	-
wide.txt	2i}	3	40	-
wide.txt	2i}	4	1-2	-
wide.txt	2i}	4	6	-
wide.txt	2iB	1	1	-
wide.txt	2iB	1	4	-
wide.txt	2iB	2	1	-
wide.txt	2iB	2	3	-
wide.txt	2iB	3	1	-
wide.txt	2iB	3	4	-
wide.txt	2iB	3	7	-
wide.txt	2iB	3	10	-
wide.txt	2iB	3	13	-
wide.txt	2iB	3	16	-
wide.txt	2iB	3	19	-
wide.txt	2iB	3	22	-
wide.txt	2iB	3	25	-
wide.txt	2iB	3	28	-
wide.txt	2iB	3	31	-
wide.txt	2iB	3	34	-
wide.txt	2iB	3	37	-
wide.txt	2iB	3	40	-
wide.txt	2iB	4	1-2	-
wide.txt	2iB	4	6	-
wide.txt	2i[	1	1	-
wide.txt	2i[	1	4	-
wide.txt	2i[	2	1	-
wide.txt	2i[	2	3	-
wide.txt	2i[	3	1	-
wide.txt	2i[	3	4	-
wide.txt	2i[	3	7	-
wide.txt	2i[	3	10	-
wide.txt	2i[	3	13	-
wide.txt	2i[	3	16	-
wide.txt	2i[	3	19	-
wide.txt	2i[	3	22	-
wide.txt	2i[	3	25	-
wide.txt	2i[	3	28	-
wide.txt	2i[	3	31	-
wide.txt	2i[	3	34	-
wide.txt	2i[	3	37	-
wide.txt	2i[	3	40	-
wide.txt	2i[	4	1-2	-
wide.txt	2i[	4	6	-
wide.txt	2i]	1	1	-
wide.txt	2i]	1	4	-
wide.txt	2i]	2	1	-
wide.txt	2i]	2	3	-
wide.txt	2i]	3	1	-
wide.txt	2i]	3	4	-
wide.txt	2i]	3	7	-
wide.txt	2i]	3	10	-
wide.txt	2i]	3	13	-
wide.txt	2i]	3	16	-
wide.txt	2i]	3	19	-
wide.txt	2i]	3	22	-
wide.txt	2i]	3	25	-
wide.txt	2i]	3	28	-
wide.txt	2i]	3	31	-
wide.txt	2i]	3	34	-
wide.txt	2i]	3	37	-
wide.txt	2i]	3	40	-
wide.txt	2i]	4	1-2	-
wide.txt	2i]	4	6	-
wide.txt	2i<	1	1	-
wide.txt	2i<	1	4	-
wide.txt	2i<	2	1	-
wide.txt	2i<	2	3	-
wide.txt	2i<	3	1	-
wide.txt	2i<	3	4	-
wide.txt	2i<	3	7	-
wide.txt	2i<	3	10	-
wide.txt	2i<	3	13	-
wide.txt	2i<	3	16	-
wide.txt	2i<	3	19	-
wide.txt	2i<	3	22	-
wide.txt	2i<	3	25	-
wide.txt	2i<	3	28	-
wide.txt	2i<	3	31	-
wide.txt	2i<	3	34	-
wide.txt	2i<	3	37	-
wide.txt	2i<	3	40	-
wide.txt	2i<	4	1-2	-
wide.txt	2i<	4	6	-
wide.txt	2i>	1	1	-
wide.txt	2i>	1	4	-
wide.txt	2i>	2	1	-
wide.txt	2i>	2	3	-
wide.txt	2i>	3	1	-
wide.txt	2i>	3	4	-
wide.txt	2i>	3	7	-
wide.txt	2i>	3	10	-
wide.txt	2i>	3	13	-
wide.txt	2i>	3	16	-
wide.txt	2i>	3	19	-
wide.txt	2i>	3	22	-
wide.txt	2i>	3	25	-
wide.txt	2i>	3	28	-
wide.txt	2i>	3	31	-
wide.txt	2i>	3	34	-
wide.txt	2i>	3	37	-
wide.txt	2i>	3	40	-
wide.txt	2i>	4	1-2	-
wide.txt	2i>	4	6	-
wide.txt	2i"	1	1	-
wide.txt	2i"	1	4	-
wide.txt	2i"	2	1	-
wide.txt	2i"	2	3	-
wide.txt	2i"	3	1	-
wide.txt	2i"	3	4	-
wide.txt	2i"	3	7	-
wide.txt	2i"	3	10	-
wide.txt	2i"	3	13	-
wide.txt	2i"	3	16	-
wide.txt	2i"	3	19	-
wide.txt	2i"	3	22	-
wide.txt	2i"	3	25	-
wide.txt	2i"	3	28	-
wide.txt	2i"	3	31	-
wide.txt	2i"	3	34	-
wide.txt	2i"	3	37	-
wide.txt	2i"	3	40	-
wide.txt	2i"	4	1-2	-
wide.txt	2i"	4	6	-
wide.txt	2i'	1	1	-
wide.txt	2i'	1	4	-
wide.txt	2i'	2	1	-
wide.txt	2i'	2	3	-
wide.txt	2i'	3	1	-
wide.txt	2i'	3	4	-
wide.txt	2i'	3	7	-
wide.txt	2i'	3	10	-
wide.txt	2i'	3	13	-
wide.txt	2i'	3	16	-
wide.txt	2i'	3	19	-
wide.txt	2i'	3	22	-
wide.txt	2i'	3	25	-
wide.txt	2i'	3	28	-
wide.txt	2i'	3	31	-
wide.txt	2i'	3	34	-
wide.txt	2i'	3	37	-
wide.txt	2i'	3	40	-
wide.txt	2i'	4	1-2	-
wide.txt	2i'	4	6	-
wide.txt	2i`	1	1	-
wide.txt	2i`	1	4	-
wide.txt	2i`	2	1	-
wide.txt	2i`	2	3	-
wide.txt	2i`	3	1	-
wide.txt	2i`	3	4	-
wide.txt	2i`	3	7	-
wide.txt	2i`	3	10	-
wide.txt	2i`	3	13	-
wide.txt	2i`	3	16	-
wide.txt	2i`	3	19	-
wide.txt	2i`	3	22	-
wide.txt	2i`	3	25	-
wide.txt	2i`	3	28	-
wide.txt	2i`	3	31	-
wide.txt	2i`	3	34	-
wide.txt	2i`	3	37	-
wide.txt	2i`	3	40	-
wide.txt	2i`	4	1-2	-
wide.txt	2i`	4	6	-
wide.txt	2it	1	1	-
wide.txt	2it	1	4	-
wide.txt	2it	2	1	-
wide.txt	2it	2	3	-
wide.txt	2it	3	1	-
wide.txt	2it	3	4	-
wide.txt	2it	3	7	-
wide.txt	2it	3	10	-
wide.txt	2it	3	13	-
wide.txt	2it	3	16	-
wide.txt	2it	3	19	-
wide.txt	2it	3	22	-
wide.txt	2it	3	25	-
wide.txt	2it	3	28	-
wide.txt	2it	3	31	-
wide.txt	2it	3	34	-
wide.txt	2it	3	37	-
wide.txt	2it	3	40	-
wide.txt	2it	4	1-2	-
wide.txt	2it	4	6	-
wide.txt	2aw	1	1	c 1,0-1,4
wide.txt	2aw	1	4	c 1,3-2,2
wide.txt	2aw	2	1	c 2,0-2,5
wide.txt	2aw	2	3	c 2,2-3,9
wide.txt	2aw	3	1	c 3,0-3,12
wide.txt	2aw	3	4	c 3,0-3,12
wide.txt	2aw	3	7	c 3,0-3,12
wide.txt	2aw	3	10	c 3,9-3,24
wide.txt	2aw	3	13	c 3,12-3,42
wide.txt	2aw	3	16	c 3,12-3,42
wide.txt	2aw	3	19	c 3,12-3,42
wide.txt	2aw	3	22	c 3,12-3,42
wide.txt	2aw	3	25	c 3,24-4,1
wide.txt	2aw	3	28	c 3,24-4,1
wide.txt	2aw	3	31	c 3,24-4,1
